provider_id,provider_claim_count,provider_avg_claim,provider_total_revenue,provider_rejection_rate,provider_unique_patients,specialty,specialty_avg_claim,provider_vs_specialty_ratio,freq_provider_claim_count,spec_mean_freq,claim_freq_z,spec_mean_claim,spec_std_claim,billing_z,dup_rate,provider_risk_score
2539,39,23646.361720269655,922208.1070905166,0.20512820512820512,39,General Practitioner,25722.534270358356,0.9193,39,39.62075654704171,0.0,25722.534270358356,16968.936701951054,0.0,0.0,0.0615
2540,49,24466.877551020407,1198877.0,0.1836734693877551,49,General Practitioner,25722.534270358356,0.9512,49,39.62075654704171,0.23672550123626035,25722.534270358356,16968.936701951054,0.0,0.0,0.1762
2541,44,23806.545454545456,1047488.0,0.1590909090909091,44,General Practitioner,25722.534270358356,0.9255,44,39.62075654704171,0.1105290215182746,25722.534270358356,16968.936701951054,0.0,0.0,0.1043
2542,39,24334.74358974359,949055.0,0.2564102564102564,39,General Practitioner,25722.534270358356,0.946,39,39.62075654704171,0.0,25722.534270358356,16968.936701951054,0.0,0.0,0.0769
2543,31,25672.870967741936,795859.0,0.2903225806451613,31,Cardiologist,26009.805059492865,0.987,31,40.200208550573514,0.0,26009.805059492865,17071.01339448855,0.0,0.0,0.0871
2544,37,26961.940846224938,997591.8113103227,0.10810810810810811,37,Orthopedic,25764.38971239332,1.0465,37,40.343503937007874,0.0,25764.38971239332,16909.670079845368,0.07082049077107531,0.0,0.0502
2545,34,20809.352941176472,707518.0,0.3235294117647059,34,Dermatologist,25674.761146186924,0.8105,34,39.923474663909,0.0,25674.761146186924,16796.2128266315,0.0,0.0,0.0971
2546,53,25542.32075471698,1353743.0,0.2641509433962264,53,Orthopedic,25764.38971239332,0.9914,53,40.343503937007874,0.31371831466978944,25764.38971239332,16909.670079845368,0.0,0.0,0.2397
2547,23,26010.23275167906,598235.3532886184,0.043478260869565216,23,Cardiologist,26009.805059492865,1.0,23,40.200208550573514,0.0,26009.805059492865,17071.01339448855,2.505370807890008e-05,0.0,0.013
2548,26,24590.923076923078,639364.0,0.23076923076923078,26,General Practitioner,25722.534270358356,0.956,26,39.62075654704171,0.0,25722.534270358356,16968.936701951054,0.0,0.0,0.0692
2549,32,23888.782166179324,764441.0293177384,0.0625,32,Cardiologist,26009.805059492865,0.9185,32,40.200208550573514,0.0,26009.805059492865,17071.01339448855,0.0,0.0,0.0188
2550,39,25531.0,995709.0,0.1282051282051282,39,Dermatologist,25674.761146186924,0.9944,39,39.923474663909,0.0,25674.761146186924,16796.2128266315,0.0,0.0,0.0385
2551,52,24094.923076923078,1252936.0,0.15384615384615385,52,Orthopedic,25764.38971239332,0.9352,52,40.343503937007874,0.2889311766571519,25764.38971239332,16909.670079845368,0.0,0.0,0.194
2552,38,26244.315789473683,997284.0,0.21052631578947367,38,General Practitioner,25722.534270358356,1.0203,38,39.62075654704171,0.0,25722.534270358356,16968.936701951054,0.030749217130106584,0.0,0.0709
2553,41,24966.853658536584,1023641.0,0.2682926829268293,41,Oncologist,25802.00088163184,0.9676,41,39.92599805258033,0.026899814652229005,25802.00088163184,16860.811939533574,0.0,0.0,0.0943
2554,32,24479.378150385543,783340.1008123374,0.25,32,Dermatologist,25674.761146186924,0.9534,32,39.923474663909,0.0,25674.761146186924,16796.2128266315,0.0,0.0,0.075
2555,38,25164.71052631579,956259.0,0.15789473684210525,38,General Practitioner,25722.534270358356,0.9783,38,39.62075654704171,0.0,25722.534270358356,16968.936701951054,0.0,0.0,0.0474
2556,43,25142.60465116279,1081132.0,0.27906976744186046,43,Oncologist,25802.00088163184,0.9744,43,39.92599805258033,0.07699248853770359,25802.00088163184,16860.811939533574,0.0,0.0,0.1231
2557,37,20891.702702702703,772993.0,0.16216216216216217,37,Dermatologist,25674.761146186924,0.8137,37,39.923474663909,0.0,25674.761146186924,16796.2128266315,0.0,0.0,0.0486
2558,27,32130.825794898767,867532.2964622667,0.07407407407407407,27,General Practitioner,25722.534270358356,1.2491,27,39.62075654704171,0.0,25722.534270358356,16968.936701951054,0.3776483840501096,0.0,0.117
2559,27,23962.25925925926,646981.0,0.18518518518518517,27,Oncologist,25802.00088163184,0.9287,27,39.92599805258033,0.0,25802.00088163184,16860.811939533574,0.0,0.0,0.0556
2560,39,28677.74358974359,1118432.0,0.1282051282051282,39,General Practitioner,25722.534270358356,1.1149,39,39.62075654704171,0.0,25722.534270358356,16968.936701951054,0.1741540658257892,0.0,0.0822
2561,42,28086.094237789097,1179615.957987142,0.14285714285714285,42,Orthopedic,25764.38971239332,1.0901,42,40.343503937007874,0.04105979653077655,25764.38971239332,16909.670079845368,0.1373004035225392,0.0,0.0983
2562,34,26800.060024081868,911202.0408187835,0.17647058823529413,34,Orthopedic,25764.38971239332,1.0402,34,40.343503937007874,0.0,25764.38971239332,16909.670079845368,0.06124722166655177,0.0,0.0683
2563,33,23548.090909090908,777087.0,0.2727272727272727,33,Oncologist,25802.00088163184,0.9126,33,39.92599805258033,0.0,25802.00088163184,16860.811939533574,0.0,0.0,0.0818
2564,37,23965.831201286986,886735.7544476185,0.21621621621621623,37,Orthopedic,25764.38971239332,0.9302,37,40.343503937007874,0.0,25764.38971239332,16909.670079845368,0.0,0.0,0.0649
2565,43,27653.093023255813,1189083.0,0.27906976744186046,43,Orthopedic,25764.38971239332,1.0733,43,40.343503937007874,0.06584693454341409,25764.38971239332,16909.670079845368,0.1116936818958779,0.0,0.1454
2566,34,23889.764705882353,812252.0,0.17647058823529413,34,Dermatologist,25674.761146186924,0.9305,34,39.923474663909,0.0,25674.761146186924,16796.2128266315,0.0,0.0,0.0529
2567,33,23596.151515151516,778673.0,0.18181818181818182,33,Cardiologist,26009.805059492865,0.9072,33,40.200208550573514,0.0,26009.805059492865,17071.01339448855,0.0,0.0,0.0545
2568,34,28639.176470588234,973732.0,0.2647058823529412,34,Orthopedic,25764.38971239332,1.1116,34,40.343503937007874,0.0,25764.38971239332,16909.670079845368,0.17000844751083416,0.0,0.1221
2569,35,20786.342857142856,727522.0,0.2571428571428571,35,Oncologist,25802.00088163184,0.8056,35,39.92599805258033,0.0,25802.00088163184,16860.811939533574,0.0,0.0,0.0771
2570,32,28779.6875,920950.0,0.09375,32,Dermatologist,25674.761146186924,1.1209,32,39.923474663909,0.0,25674.761146186924,16796.2128266315,0.1848587170132788,0.0,0.0745
2571,48,23267.5625,1116843.0,0.20833333333333334,48,Oncologist,25802.00088163184,0.9018,48,39.92599805258033,0.20222417325139005,25802.00088163184,16860.811939533574,0.0,0.0,0.166
2572,45,29541.466666666667,1329366.0,0.15555555555555556,45,Orthopedic,25764.38971239332,1.1466,45,40.343503937007874,0.11542121056868916,25764.38971239332,16909.670079845368,0.22336786799733274,0.0,0.1618
2573,29,25277.793103448275,733056.0,0.2413793103448276,29,General Practitioner,25722.534270358356,0.9827,29,39.62075654704171,0.0,25722.534270358356,16968.936701951054,0.0,0.0,0.0724
2574,44,26697.522727272728,1174691.0,0.1590909090909091,44,General Practitioner,25722.534270358356,1.0379,44,39.62075654704171,0.1105290215182746,25722.534270358356,16968.936701951054,0.05745725109589631,0.0,0.1187
2575,33,27575.05438007221,909976.7945423829,0.18181818181818182,33,Orthopedic,25764.38971239332,1.0703,33,40.343503937007874,0.0,25764.38971239332,16909.670079845368,0.10707865139468464,0.0,0.0814
2576,39,23239.20512820513,906329.0,0.2564102564102564,39,General Practitioner,25722.534270358356,0.9035,39,39.62075654704171,0.0,25722.534270358356,16968.936701951054,0.0,0.0,0.0769
2577,38,27643.184210526317,1050441.0,0.10526315789473684,38,Cardiologist,26009.805059492865,1.0628,38,40.200208550573514,0.0,26009.805059492865,17071.01339448855,0.0956814404211525,0.0,0.0556
2578,34,25378.08823529412,862855.0,0.11764705882352941,34,Oncologist,25802.00088163184,0.9836,34,39.92599805258033,0.0,25802.00088163184,16860.811939533574,0.0,0.0,0.0353
2579,36,23080.472222222223,830897.0,0.1388888888888889,36,Cardiologist,26009.805059492865,0.8874,36,40.200208550573514,0.0,26009.805059492865,17071.01339448855,0.0,0.0,0.0417
2580,43,24458.882938655992,1051731.9663622077,0.09302325581395349,43,Dermatologist,25674.761146186924,0.9526,43,39.923474663909,0.0770605605346319,25674.761146186924,16796.2128266315,0.0,0.0,0.0673
2581,38,28015.061412771716,1064572.3336853252,0.21052631578947367,38,Orthopedic,25764.38971239332,1.0874,38,40.343503937007874,0.0,25764.38971239332,16909.670079845368,0.1330996814101637,0.0,0.0966
2582,44,26018.613636363636,1144819.0,0.20454545454545456,44,Oncologist,25802.00088163184,1.0084,44,39.92599805258033,0.10203882548044088,25802.00088163184,16860.811939533574,0.012847112909426578,0.0,0.1168
2583,43,23309.720930232557,1002318.0,0.23255813953488372,43,Orthopedic,25764.38971239332,0.9047,43,40.343503937007874,0.06584693454341409,25764.38971239332,16909.670079845368,0.0,0.0,0.1035
2584,38,20978.78947368421,797194.0,0.2894736842105263,38,Orthopedic,25764.38971239332,0.8143,38,40.343503937007874,0.0,25764.38971239332,16909.670079845368,0.0,0.0,0.0868
2585,38,24739.273333319627,940092.3866661458,0.23684210526315788,38,Cardiologist,26009.805059492865,0.9512,38,40.200208550573514,0.0,26009.805059492865,17071.01339448855,0.0,0.0,0.0711
2586,50,26216.02560657366,1310801.280328683,0.26,50,General Practitioner,25722.534270358356,1.0192,50,39.62075654704171,0.2619647971798575,25722.534270358356,16968.936701951054,0.029082042374438524,0.0,0.2193
2587,38,26039.605263157893,989505.0,0.18421052631578946,38,General Practitioner,25722.534270358356,1.0123,38,39.62075654704171,0.0,25722.534270358356,16968.936701951054,0.01868537777992191,0.0,0.06
2588,35,25593.048938276053,895756.7128396619,0.08571428571428572,35,Oncologist,25802.00088163184,0.9919,35,39.92599805258033,0.0,25802.00088163184,16860.811939533574,0.0,0.0,0.0257
2589,41,20946.09756097561,858790.0,0.04878048780487805,41,Oncologist,25802.00088163184,0.8118,41,39.92599805258033,0.026899814652229005,25802.00088163184,16860.811939533574,0.0,0.0,0.0284
2590,47,21868.617021276597,1027825.0,0.1702127659574468,47,Oncologist,25802.00088163184,0.8476,47,39.92599805258033,0.17717783630865278,25802.00088163184,16860.811939533574,0.0,0.0,0.1417
2591,40,23155.575,926223.0,0.15,40,Dermatologist,25674.761146186924,0.9019,40,39.923474663909,0.0019168004973320013,25674.761146186924,16796.2128266315,0.0,0.0,0.046
2592,44,24326.954545454544,1070386.0,0.22727272727272727,44,General Practitioner,25722.534270358356,0.9457,44,39.62075654704171,0.1105290215182746,25722.534270358356,16968.936701951054,0.0,0.0,0.1247
2593,49,26082.65306122449,1278050.0,0.24489795918367346,49,Dermatologist,25674.761146186924,1.0159,49,39.923474663909,0.2273480806092317,25674.761146186924,16796.2128266315,0.02428475509615039,0.0,0.1959
2594,44,27087.472519177212,1191848.7908437974,0.1590909090909091,44,Oncologist,25802.00088163184,1.0498,44,39.92599805258033,0.10203882548044088,25802.00088163184,16860.811939533574,0.076240197812261,0.0,0.1191
2595,46,23325.021739130436,1072951.0,0.30434782608695654,46,Cardiologist,26009.805059492865,0.8968,46,40.200208550573514,0.14427267067856403,26009.805059492865,17071.01339448855,0.0,0.0,0.1651
2596,47,25585.32267320045,1202510.1656404212,0.19148936170212766,47,Oncologist,25802.00088163184,0.9916,47,39.92599805258033,0.17717783630865278,25802.00088163184,16860.811939533574,0.0,0.0,0.1481
2597,42,25310.005295957842,1063020.2224302294,0.11904761904761904,42,Cardiologist,26009.805059492865,0.9731,42,40.200208550573514,0.04477069931521063,26009.805059492865,17071.01339448855,0.0,0.0,0.0586
2598,39,25673.97435897436,1001285.0,0.20512820512820512,39,General Practitioner,25722.534270358356,0.9981,39,39.62075654704171,0.0,25722.534270358356,16968.936701951054,0.0,0.0,0.0615
2599,37,22594.594594594593,836000.0,0.2702702702702703,37,Orthopedic,25764.38971239332,0.877,37,40.343503937007874,0.0,25764.38971239332,16909.670079845368,0.0,0.0,0.0811
2600,41,23146.658536585364,949013.0,0.17073170731707318,41,Orthopedic,25764.38971239332,0.8984,41,40.343503937007874,0.016272658518139013,25764.38971239332,16909.670079845368,0.0,0.0,0.0595
2601,37,32389.656907148477,1198417.3055644936,0.21621621621621623,37,Oncologist,25802.00088163184,1.2553,37,39.92599805258033,0.0,25802.00088163184,16860.811939533574,0.39070811353221657,0.0,0.1629
2602,39,24776.51282051282,966284.0,0.20512820512820512,39,General Practitioner,25722.534270358356,0.9632,39,39.62075654704171,0.0,25722.534270358356,16968.936701951054,0.0,0.0,0.0615
2603,44,26477.907033842628,1165027.9094890757,0.22727272727272727,44,Cardiologist,26009.805059492865,1.018,44,40.200208550573514,0.09452168499688733,26009.805059492865,17071.01339448855,0.02742086620943619,0.0,0.1234
2604,30,27048.266666666666,811448.0,0.1,30,Orthopedic,25764.38971239332,1.0498,30,40.343503937007874,0.0,25764.38971239332,16909.670079845368,0.07592560636671433,0.0,0.0491
2605,42,22948.404761904763,963833.0,0.2619047619047619,42,Orthopedic,25764.38971239332,0.8907,42,40.343503937007874,0.04105979653077655,25764.38971239332,16909.670079845368,0.0,0.0,0.0996
2606,41,25300.317073170732,1037313.0,0.1951219512195122,41,General Practitioner,25722.534270358356,0.9836,41,39.62075654704171,0.03481113368748315,25722.534270358356,16968.936701951054,0.0,0.0,0.0763
2607,45,27488.4240213743,1236979.0809618435,0.15555555555555556,45,Cardiologist,26009.805059492865,1.0568,45,40.200208550573514,0.11939717783772567,26009.805059492865,17071.01339448855,0.08661576953356581,0.0,0.1295
2608,38,25771.026315789473,979299.0,0.2631578947368421,38,Orthopedic,25764.38971239332,1.0003,38,40.343503937007874,0.0,25764.38971239332,16909.670079845368,0.0003924738545941972,0.0,0.079
2609,33,29640.545454545456,978138.0,0.12121212121212122,33,General Practitioner,25722.534270358356,1.1523,33,39.62075654704171,0.0,25722.534270358356,16968.936701951054,0.23089314628279659,0.0,0.0943
2610,38,26874.690222551955,1021238.2284569743,0.2894736842105263,38,General Practitioner,25722.534270358356,1.0448,38,39.62075654704171,0.0,25722.534270358356,16968.936701951054,0.06789794625500177,0.0,0.1039
2611,48,22528.3125,1081359.0,0.14583333333333334,48,Dermatologist,25674.761146186924,0.8774,48,39.923474663909,0.2023001605967984,25674.761146186924,16796.2128266315,0.0,0.0,0.1473
2612,35,21191.22857142857,741693.0,0.2,35,General Practitioner,25722.534270358356,0.8238,35,39.62075654704171,0.0,25722.534270358356,16968.936701951054,0.0,0.0,0.06
2613,40,27521.30989055268,1100852.3956221072,0.15,40,Orthopedic,25764.38971239332,1.0682,40,40.343503937007874,0.0,25764.38971239332,16909.670079845368,0.10390032270667605,0.0,0.0711
2614,40,26408.825,1056353.0,0.375,40,Cardiologist,26009.805059492865,1.0153,40,40.200208550573514,0.0,26009.805059492865,17071.01339448855,0.023374121458774176,0.0,0.1184
2615,39,26109.410256410258,1018267.0,0.1282051282051282,39,General Practitioner,25722.534270358356,1.015,39,39.62075654704171,0.0,25722.534270358356,16968.936701951054,0.02279907061044196,0.0,0.0442
2616,33,29727.878787878788,981020.0,0.24242424242424243,33,Orthopedic,25764.38971239332,1.1538,33,40.343503937007874,0.0,25764.38971239332,16909.670079845368,0.2343918631629336,0.0,0.1316
2617,39,28517.459959970125,1112180.9384388349,0.23076923076923078,39,Dermatologist,25674.761146186924,1.1107,39,39.923474663909,0.0,25674.761146186924,16796.2128266315,0.16924641543455055,0.0,0.1117
2618,46,25812.543478260868,1187377.0,0.2608695652173913,46,Cardiologist,26009.805059492865,0.9924,46,40.200208550573514,0.14427267067856403,26009.805059492865,17071.01339448855,0.0,0.0,0.1521
2619,34,26301.5,894251.0,0.20588235294117646,34,Oncologist,25802.00088163184,1.0194,34,39.92599805258033,0.0,25802.00088163184,16860.811939533574,0.02962485556208495,0.0,0.0692
2620,37,27536.945945945947,1018867.0,0.1891891891891892,37,Oncologist,25802.00088163184,1.0672,37,39.92599805258033,0.0,25802.00088163184,16860.811939533574,0.10289807338673754,0.0,0.0826
2621,42,24584.214285714286,1032537.0,0.14285714285714285,42,General Practitioner,25722.534270358356,0.9557,42,39.62075654704171,0.060050429631080295,25722.534270358356,16968.936701951054,0.0,0.0,0.0736
2622,41,28258.073170731706,1158581.0,0.1951219512195122,41,Oncologist,25802.00088163184,1.0952,41,39.92599805258033,0.026899814652229005,25802.00088163184,16860.811939533574,0.14566749797743186,0.0,0.1089
2623,35,25596.85714285714,895890.0,0.2571428571428571,35,Cardiologist,26009.805059492865,0.9841,35,40.200208550573514,0.0,26009.805059492865,17071.01339448855,0.0,0.0,0.0771
2624,29,23550.206896551725,682956.0,0.2413793103448276,29,Cardiologist,26009.805059492865,0.9054,29,40.200208550573514,0.0,26009.805059492865,17071.01339448855,0.0,0.0,0.0724
2625,36,22320.555555555555,803540.0,0.1388888888888889,36,Orthopedic,25764.38971239332,0.8663,36,40.343503937007874,0.0,25764.38971239332,16909.670079845368,0.0,0.0,0.0417
2626,47,25973.005611260327,1220731.2637292354,0.19148936170212766,47,Oncologist,25802.00088163184,1.0066,47,39.92599805258033,0.17717783630865278,25802.00088163184,16860.811939533574,0.010142140855478701,0.0,0.1506
2627,28,23649.10714285714,662175.0,0.14285714285714285,28,Oncologist,25802.00088163184,0.9166,28,39.92599805258033,0.0,25802.00088163184,16860.811939533574,0.0,0.0,0.0429
2628,52,27282.651865936936,1418697.8970287207,0.1346153846153846,52,Orthopedic,25764.38971239332,1.0589,52,40.343503937007874,0.2889311766571519,25764.38971239332,16909.670079845368,0.08978662187816615,0.0,0.2107
2629,36,25073.055555555555,902630.0,0.2222222222222222,36,Oncologist,25802.00088163184,0.9717,36,39.92599805258033,0.0,25802.00088163184,16860.811939533574,0.0,0.0,0.0667
2630,35,25476.342857142856,891672.0,0.17142857142857143,35,Oncologist,25802.00088163184,0.9874,35,39.92599805258033,0.0,25802.00088163184,16860.811939533574,0.0,0.0,0.0514
2631,46,25255.67970036806,1161761.2662169307,0.21739130434782608,46,Cardiologist,26009.805059492865,0.971,46,40.200208550573514,0.14427267067856403,26009.805059492865,17071.01339448855,0.0,0.0,0.139
2632,40,24523.35,980934.0,0.3,40,Oncologist,25802.00088163184,0.9504,40,39.92599805258033,0.001853477709491712,25802.00088163184,16860.811939533574,0.0,0.0,0.0909
